LipidIon,4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
Cer(d16:2_20:1),629265.9511,2892058.07,1955084.44,2934147.296,464111.7862,1050793.071,2195841.929,0,0,511573.3071,0,0,0,0,0,0,0,0,0,10510410.7,1507049.893,1206363.417,0,12610875.03,2137145.76,1200039.306,1904523.58
Cer(d16:2_21:1),22241110.11,39106695.95,44288869.71,67181617.83,40129972.36,32363753.55,55321589.91,14897805.73,35463118.98,32998205.3,23396399.19,25682012.86,23745579.29,46575726.02,43260395.52,40536060.83,47154951.15,59905088.11,49785850.74,86306311.65,67677969.43,51853583.79,75632432.62,94334967.66,67794969.31,48879478.21,36798115.65
Cer(d16:2_22:1),1163529.915,4500615.459,4080001.694,7581633.486,3146158.303,3474031.486,4281188.646,1615086.323,4443827.623,4063332.041,2043541.438,1987576.28,1350425.009,2877462.204,3738989.36,3312495.004,4466577.678,5235454.147,3550728.147,8683643.714,4762482.962,4616050.35,5680601.829,7262142.486,5690897.481,3242666.62,3187071.681
Cer(d16:2_23:1),1720756.586,3025869.485,3405441.277,5504098.932,3237942.165,3611191.404,2129284.129,3269500.582,10710477.97,6477346.217,2310724.747,3379851.593,3894609.469,6620318.242,0,4598834.854,4730931.115,4994361.365,5497441.89,5655424.611,5855007.674,3077819.503,8986394.428,2755111.614,5165513.967,3497911.084,3528417.7
Cer(d16:2_24:1),5840256.291,8342759.609,13609482.59,20837637.15,20806969.84,14288321.56,8663708.321,6485439.207,22362808.75,20993887.7,8301512.916,13506186.01,10534956.84,21428375.4,14175641.1,17960435.17,22464269.91,28671061.05,24059269.76,20802350.65,33524285.28,22639298.14,34822464.47,23356487.69,27544197.27,22626232,17670198.32
Cer(d16:2_25:1),26499095.95,36765704.9,47283564.47,65053338.02,58864345.18,57293903.37,24030985.64,33214414.66,57937384.78,69317878.28,27016744.72,45928016.12,40567484.67,63014006.55,54822713.31,49889430.23,63386717.98,93158033.65,63427492.06,60163996.13,87481148.38,85832607.25,75083036.36,65778228.63,69733274.24,59885461.29,66504038.27
Cer(d16:2_26:2),6746650.778,15372513.43,18037753.18,33138102.82,22928838.37,23245748.16,14262652.75,12959691.07,41398632.84,43208690.56,10971128.38,18026288.42,18928349.25,43897215.74,39253273.32,30160577.73,38833431,53599115.59,43938704.21,34645570.04,44689292.59,47886666.07,39494380.48,37298091.24,41299299.42,35614359.77,39322415
Cer(d17:1_24:2),5149112.271,5132392.366,9060715.332,16043675.59,11080124.16,10370118.77,5157611.324,9246372.618,16401951.97,13597513.49,6137622.458,11426686.08,8170422.717,16692938.68,14240004.66,16043928.65,16751010.99,21443399.69,19989617.9,16360928.08,22420040.1,18640066.97,19946330.43,15877631.2,23890867.04,12946235.4,9184967.597
Cer(d18:1_16:0),92829043.39,88205310.09,106048044.7,126376674.9,102886326.6,93839300.84,136458821.4,157901402.6,112206863.9,120636669.1,88494801.57,168084244.1,70851210.44,72575751.12,104043597.1,129400357.3,147282883,107514040.6,110278057.1,345700682.2,110213643.2,106756181.3,158548484,345552004.2,139712221.9,104778245.4,54141373.62
Cer(d18:1_24:2),20914176.37,23382193.14,23195556.73,35625319.5,22904747.08,26194748.41,17659642.98,43087216.31,30513760.57,35436310.27,18694964.35,36528614.23,27196124.77,41469372.66,39933417.45,31850127.72,41846869.32,60460317.25,52272343.76,27106738.64,25633396.81,45690953.72,55313219.74,54066051.56,48154159.26,21954586.93,30365110.3
Cer(d18:1_24:3),6441756.849,4442738.867,5457092.812,7212628.304,5371592.414,6933861.177,3780464.959,10469018.02,7735444.969,7464029.219,2593433.504,10516832.66,2891700.149,9113844.385,6750389.599,5552368.738,10395407.93,9682635.085,10891920.75,7121889.546,11395764.48,7795732.167,12425307.53,3638995.124,11089287.17,6124459.274,5886277.671
Cer(d18:1_26:1),56983110.77,71105104.11,88452527.42,105056907.3,85771613.43,81301206.76,61642341.49,77953268.09,91848605.55,131440615.4,95772246.46,126649881.4,97231829.03,91970647.57,85336477.82,91274370.01,150449601.4,122852316,132315617.2,100866267.3,129551784.2,95546643.15,110225068.7,123577810.8,160841638.1,91779586.29,66666175.22
Cer(d18:2_16:0),0,2011055.216,2005127.531,1044234.347,841354.3186,596382.3759,3377657.841,0,574268.3559,436033.4515,646685.8567,0,0,0,0,1412793.902,0,0,0,4955123.796,884739.7955,0,2071718.204,9013818.261,1358396.096,2061266.212,627139.4731
Cer(d18:2_23:0),906189.4887,1655965.685,2879336.721,15665049.64,6619721.192,7406939.621,5716812.436,8146827.147,2569726.242,23214205.21,939747.9866,2105574.552,1369696.418,3283711.212,5335573.712,3085457.388,5373079.204,10909086.08,41986653.02,4156600.823,8701732.352,4522269.103,12166472.56,8041856.428,6358012.107,12078520.5,5368824.742
Cer(d18:2_24:1),14892789.43,50222125.34,60072598.93,69870562.51,51069894,57981426.03,31011345.36,27469384.34,86782528.96,91212779.44,23451031.41,38606059.31,47371337.02,124244422.5,131650671.7,50482624.25,56413620.06,110252851.9,92827710.03,91206134.27,180011512.7,150675396,93827126.15,149746585.7,147331298.1,86168416.71,138633759.6
Cer(d32:1),55132522.88,44633716.42,56899797.49,65923250.93,60632592.58,47806940.49,67666509.71,95367422.73,54506894.23,60767980.88,38536644.53,104394126.8,32531063,39268391.27,63178833.99,71792341.01,76335487.7,60782896.51,56530815.48,131091409.8,66093964.39,51295470.46,90219257.64,166407657.2,76855130.84,52228529.09,24647449.9
Cer(d33:1),38214956.17,20326685.49,36588906.4,42354814.8,44987994.9,37793824.74,35309430.62,67817883.19,29973604.54,33921284.76,29195213.3,80253965.6,26926055.82,22485210.56,39954180,57982971.4,73050300.72,42773981.61,35874299.45,93473645.62,36104072.59,28528232.8,62624934.09,87659151.85,55806383.02,29775389.87,17140229.47
Cer(d35:1),22386333.91,19974064.86,39916268.37,37472828.37,27759972.62,24478837.64,34913816.57,26534744.36,20125656.75,26004433.63,23170146.32,20027842.08,22372693.54,14071539.98,16087205.91,29487384.46,41311031.19,21263938.28,20567638.59,125040021.8,21841579.77,20110007.72,24401141.24,135145189.8,42526083.4,27098602.05,12437951.78
Cer(d39:2),1517207.335,1783613.065,2918975.562,2353236.084,3345735.783,4047548.143,2747917.457,2273622.115,3628724.426,4595579.679,1418923.651,3297321.209,2305437.73,4663800.38,4922269.524,4679942.365,4098250.988,7231890.573,6621790.408,5131593.766,5266300.864,3614398.425,4565833.632,5870136.299,7760274.13,6591807.525,3204716.592
Cer(d41:1),245320508.8,290893261.1,449424487.9,424057998.7,492694915.6,378322253.7,322579121.3,240525034,417993530.4,577244811.7,396777382.4,522780130.5,386183917,595394640.3,766980598.3,596959965.5,693044057.6,920415630.5,757024116.1,682906811.6,1052534051,788401210.9,778816390.3,976285652.5,1159957802,566905294.5,451417273.7
Cer(d42:1),328508752.4,335000182.7,645251882.1,484322825.6,562873271,462852782.9,370030078.8,486379569.5,431480988.5,875138199.2,666373628.6,781278912.5,564507079.6,513444691.2,523195794.7,679642108.7,1016569188,685745724.6,765695810.1,751737362.9,811767517.9,584523995.7,683968508.9,763570680.9,1208892024,507201334.7,320046612.3
Cer(d43:1),76552899.41,93885692.88,153799410.3,164791626.2,158019317.8,134656718.5,98415225.52,114520523.2,139895153.7,214798106,165781882.8,237533144,183791937.9,125176097,161814123.1,162029675.4,217280480.3,165337595,171517611.4,171270920.2,272818534.3,169421734.8,180559663.6,247784215.5,284704852.2,155324834.3,96858234.55
Cer(d43:2),50938114.95,53154414.54,68985411.17,88332555.6,81277346.44,60317547.87,52079885.1,52629749.78,75591094.59,89887951.77,62489683.35,97263324.18,70276813.04,90809339.72,105769781.4,84650529.25,130526423.6,122531055.8,131347131.3,100399304.4,133827452.9,112448904,141112487.8,127588930.2,183127691.6,107099998.8,75669343.47
Cer(d43:3),21870726.06,45546195.43,39277699.56,46690811.57,35562609.3,56538826.92,29886834,25020675.18,44169212.71,45220696.3,14940422.2,29730336.49,31297149.39,76858600.08,77354812.04,34456225.07,44156475.16,102770802,88322264.75,61938937.66,88631587.61,97960285.84,104307981.3,91149083.03,98479940.45,82667798.66,92052881.56
Cer(d43:4),37387821.63,78471649.53,76341336.54,118998514.1,71842920.38,104239718.3,61417370.68,74307352.92,148791618.9,144256017.5,60202985.17,84736773.02,80026444.19,160978512.5,182488290.3,96443250.3,110469735.7,212596018.6,166279216.5,95618255.29,156210173.1,182721685.7,185017064.1,174989476.2,185421651.5,141460818,183935183.4
Cer(d43:5),1859390.425,3558568.35,3181414.291,5757256.827,2390406.897,5586742.802,2686746.845,4922902.751,10765980.04,9265407.48,0,4373264.818,1982222.613,7826024.013,3757423.39,2801078.627,2432259.698,12448569.65,6316722.055,4476145.13,8682971.355,10862461.21,7371972.637,4224322.596,10870969.67,5161689.355,8504717.843
Cer(d44:1),63057921.55,47600708.92,124406808,96364192.64,145162242.1,98167497.76,62980382.44,96228352.14,127162865.7,193457937.2,180211043.3,247849900.1,190652164.1,69026277.48,91426705.92,137357328.3,203527567.8,88364685.59,97607706.89,99565012.05,118968467.3,84215998.79,92716831.38,113109209.4,160012641.8,75600602.62,43974463.19
Cer(d44:3),3980754.22,9427558.499,9533164.61,13235016.98,8823265.364,11736154.78,8271838.82,4575112.292,12179134.27,9189746.292,5344492.638,6857532.051,7358321.193,14460835.31,16386267.63,8082587.962,10145113.51,18887473.13,15281144.98,11715906.78,21508139.11,20878488.51,18326603.49,22701464.25,25129586.96,15407819.89,18407469.61
Cer(d44:4),1446519.15,3060754.883,5326204.15,5013733.037,4282079.357,5084857.278,2434889.949,1271691.135,10791827.33,7104206.669,1418061.377,3831030.597,4559807.436,7744497.921,7795166.836,5426771.126,6572983.966,7854561.56,10627863.16,5590336.884,5614914.707,9692791.823,6284314.818,5340224.815,6077225.194,5369880.754,8689534.6
Cer(d45:1),7887905.597,4942491.637,16062593.37,15072879.24,23839279.17,13592044.6,7574163.958,13497017.21,21792459.2,28814333.09,28957900.05,45469479.86,31979711.75,8034927.712,13055107.44,22192324.82,38993485.25,13339464.25,11833001.22,15247677.7,14769062.71,9493295.141,12108224.71,13849353.66,18501186.47,10719178.74,4239034.843
