Metabolites (see Note below for Bold metabolites),4,5,6,11,12,13,14,18,19,20,25,26,27,31,32,33,38,39,40,41,45,46,47,52,53,54,55
CITICOLINE,406540.3761,314033.8857,0,335498.827,1151856.394,675978.9693,350647.5466,0,271506.9574,1559406.877,0,0,0,0,0,0,0,0,0,518102.4829,0,0,0,0,0,0,0
CITRULLINE,1019623.319,1703222.688,1038583.711,2666504.948,1266432.829,390927.2113,0,777464.0186,1192996.177,1220289.012,0,1806129.705,9008669.514,0,2104661.056,1417705.812,18083526.77,1061403.398,4621442.601,0,2126015.209,2004378.19,549339.8379,0,577959.1093,4614630.651,679339.2032
CREATINE,95593654.71,58477709.43,46810882.11,107244490,36757184.05,63750605.96,28162322.05,102710537.8,74204217.73,44827655.59,105518386.1,175001654.7,120778261.9,50025214.83,58142422.81,57746018.34,124186409.7,76221401.46,118559485.6,188104236.1,41453102.65,75773354.93,88905873.79,122058259,52795325.9,37510890.8,37759688.88
CREATININE,19918387.12,16287141.54,47941363.26,22726579,687217.9177,12681822.89,11492966.07,6006937.888,3170133.705,707848.6717,2015569.133,685371.5661,454289.5534,1183074.828,0,559516.1884,1031114.426,2554417.7,3707952.125,5657725.383,5425892.267,1571663.021,2953769.881,58041262.23,3306300.21,6069000.28,3683698.6
CYSTATHIONINE,2511494.927,36053931.7,63208157.41,8765800.815,20815596.92,16987492.59,10829509.76,457895.3967,29944714.18,9029709.913,19221162.43,54037526.04,515539656.2,8176057.324,3559164.244,29627285.93,181202932.2,2090438.475,16616452.18,1208230.715,19063286.86,25044202.95,8697120.915,116412924.3,51055687.67,7552020.704,48668894.01
CYTIDINE MONOPHOSPHATE,7320713.393,3167681.141,3773952.666,3083647.548,3366909.199,9135457.875,3361595.812,1823660.649,5343497.601,5627876.275,4630301.74,13090186.91,9546860.851,7058644.439,871411.5379,1579842.644,8903578.263,6869507.697,8657786.904,7072520.063,4552350.878,4430011.371,0,2726610.888,5567703.202,4769779.412,6073779.786
D-Chiro-Inositol,41835794.89,55134814.74,66574272.68,34896432.56,30119806.91,33315048.29,27845573.7,15462183.8,34658053.74,0,0,0,0,7487012.123,0,0,0,0,0,81766502.17,24529003.95,17250127.82,56843784.69,127123803.6,29651122.9,17094361.33,25138672.07
D-Erythrose,5018943.636,9936539.2,9003282.701,17035152.42,1955633.679,15343699.87,3315793.47,7901159.772,36593980.13,18129904.66,16906023.59,26835179.22,51683009.98,4668788.081,3519988.177,5488379.424,40448385.16,5812527.133,18468344.8,3329211.887,6646500.269,4661087.557,2536947.723,0,4223775.28,1882345.686,3153929.219
DETHIOBIOTIN,0,0,0,0,0,262649.5985,0,1430323.644,528504.5466,0,0,0,0,0,0,0,1403197.039,0,0,2963570.722,0,0,0,3828053.696,0,0,0
Diethyl malonate,0,0,253712.0629,0,0,0,0,0,0,0,0,0,0,626314.6754,675671.4705,0,594208.3938,545736.0329,0,0,0,0,0,0,0,0,0
