"Gene","mlog10QvalxFC"
"LOC107379157",2.58740983435721
"ubald2",-1.92286207230923
"bend3",-1.01786838268822
"LOC107382628",0.978722426770345
"LOC107394986",0.918353215181196
"mpzl2",1.27589817839391
"LOC107378670",1.38600761603732
"LOC107385666",-2.93701208048612
"pak1",-1.22113299545392
"LOC107373003",2.07605908182799
"LOC107395816",2.02958515821181
"srp68",-1.38364647482866
"LOC107384074",-2.67839511175084
"LOC107380757",2.81785283978353
"mtrf1",-0.824377527961571
"uhrf1",-4.47916266510251
"sel1l",-1.83744788928251
"brox",1.05724890952849
"trip4",-1.14672308728672
"kiaa1324",1.54171916244161
"LOC107378626",1.27712042431348
"mgll",2.0243129903249
"ttc17",0.87908809186418
"srp72",-1.18028987596309
"LOC107386502",0.847939791878886
"pudp",-1.12563091348461
"LOC107379775",0.951824192670294
"tmem129",-0.848736289984368
"LOC107373277",-1.45791218744139
"LOC107389809",1.76461694334089
"ppp1r13l",1.05588215659153
"LOC107391778",-1.1212485267523
"LOC107378141",-1.28058809836872
"LOC107375337",-1.04873083557602
"LOC107374401",2.18449904493494
"fancb",-2.68109395542224
"LOC107378203",1.23909711441949
"ncoa1",1.36507656600368
"tmem86a",1.12324255081672
"znrf3",1.18134571875929
"abhd5",-0.807688748275349
"LOC107395255",-0.830136219792973
"cdca7",-5.39873021117006
"LOC107380051",-1.51735282055176
"LOC107387520",0.686199626857462
"abhd12b",-1.16884183626905
"LOC107378447",1.6745856301932
"LOC107395842",1.08628920794602
"aqr",-0.812366769440883
"LOC107386043",1.07415305064439
"LOC107386295",2.0712907839698
"cpped1",-0.568532244244426
"ufsp2",-1.08108852832604
"LOC107395207",-0.764829702037589
"LOC107378924",1.9759344697044
"LOC107389226",1.09304081598709
"mogs",-1.50468634554487
"herc3",0.784737828431588
"pmpca",-0.624853835845579
"cul9",-0.678319549902569
"mdm4",0.768021804902877
"LOC107382077",0.929717814334387
"LOC107396280",1.67832955956463
"LOC107393428",-1.77687133382647
"ddx54",-1.15065399836071
"bms1",-1.16218439262695
"LOC107393627",0.931775269026491
"jmjd8",-1.04812823420234
"LOC107391582",-1.71336559311987
"agmo",0.989771387792994
"herc4",-0.531916314564185
"polr1e",-0.900859166567422
"lrrc47",-0.863882208965594
"camkk2",1.30691483831561
"LOC107383173",2.24259249093259
"papd7",1.54693777339943
"LOC107380240",0.628013115684143
"dnajc1",-1.28510286252507
"LOC107382835",-3.58211602559827
"LOC107376861",1.70007380741183
"slc2a6",0.768804863614994
"ccdc12",-1.02182619557239
"LOC107377276",0.985413860364156
"LOC107390194",2.53688494523831
"LOC107379636",1.42473579840995
"rpn1",-0.633501016436929
"rdh13",-1.06119202586802
"nckipsd",1.00368471687128
"htatsf1",-1.08374523214909
"crispld2",2.76816307152775
"creld2",-1.09193171178749
"sphkap",2.02170087401189
"ddx56",-1.33539835851755
"tmem53",-1.01658108933381
"ubb",-1.1868540769801
"rassf10",0.641642363983624
"LOC107396373",1.15956762144649
"LOC107380415",0.807216407719386
"LOC107396558",-1.29087781644017
"ercc6l",-3.76572093676234
"ankzf1",-0.938499120850923
"lmo4",2.12193522496359
"LOC107384317",0.757415109135584
"caln1",1.53277002692867
"mcm7",-3.80536586927604
"csgr11h21orf91",1.06313533069247
"prkar1a",0.842395482009336
"fgl1",1.27257552078959
"LOC107394412",1.30409965490754
"park2",0.855542491056154
"dcun1d3",0.93872488213999
"pi4kb",1.15690333952776
"LOC107379689",1.7150864058255
"exosc9",-1.06529774512066
"ssr1",-0.810760255309377
"sema3d",1.29182457142701
"LOC107388299",2.27399874313593
"LOC107396085",1.18952673830224
"csgr02h18orf25",0.626322773425053
"polr3b",-0.988570480733774
"psma3",-1.02285340334011
"sfr1",-3.73236606821497
"LOC107392643",-1.75462572947917
"LOC107372769",3.16132499228587
"ide",-0.811765730361129
"LOC107390372",1.49062424150642
"ccnl1",0.991428453968331
"ptprd",0.965148400283371
"txndc17",-0.62850213317742
"hgf",1.05465187753373
"sgip1",2.05404369895139
"ero1a",-0.906711945371831
"msh6",-3.62280274077614
"pik3c2b",0.645714929102402
"clcn6",0.680987912356269
"LOC107394673",2.06451271865568
"zbtb1",0.742517951719556
"polb",0.611551796521262
"LOC107385881",0.885991661440273
"hey1",1.57050311682598
"gatad2a",0.672334548976173
"LOC107391893",1.32346062896872
"dad1",-0.854267946934295
"sf3b1",0.664681229950957
"qtrt2",-0.904054793051535
"LOC107373871",1.87190149362987
"katna1",-0.8902298707978
"LOC107388905",1.58198793873698
"esrra",0.877730169544435
"LOC107378294",1.56525750038147
"wdsub1",1.09643751764938
"LOC107388393",1.28442979402092
"gmnn",-2.60929859823143
"LOC107386481",0.607946859132049
"mttp",-0.957730115126934
"terf1",-2.53832019766633
"LOC107377777",0.858462808811437
"tmx3",-0.89353790626778
"LOC107395779",1.50841280275914
"LOC107389040",-0.872813707725164
"LOC107396823",0.875196303383157
"ints6",1.11670181746547
"dlgap1",1.67326702313193
"LOC107379013",1.07894041027422
"dcaf15",-1.16627605863737
"LOC107374242",0.625084339298041
"LOC107386809",1.7848235440011
"LOC107386395",1.1634857228762
"lxn",0.676036882864446
"phldb1",-0.997577391932932
"LOC107389489",1.27705499814072
"LOC107377335",-1.41052872104845
"LOC107379795",1.09284251807133
"ndufb2",-0.84945763270135
