"Gene","mlog10QvalxFC"
"mdn1",1.73354005890825
"chd1l",2.34512069891518
"LOC107377420",-1.83199547562908
"LOC107377767",-2.5582005576394
"LOC107378104",1.91401893778706
"naa40",0.91325871072461
"macc1",-1.35810143463142
"pogz",1.54256981532323
"LOC107378105",1.37191522634291
"kdsr",0.967086707608201
"LOC107376919",-2.01883258414908
"id1",-1.47471727581213
"zzz3",1.22709955706861
"gmnn",-1.47722107575006
"klhl24",-1.8082160849985
"nup133",1.10431779494027
"sstr2",1.12494471492129
"gpam",1.15783455297233
"LOC107372547",-1.25730492887895
"cad",1.35886170005214
"rfc1",1.53342501966089
"LOC107377930",-1.3843998980422
"shq1",1.43420626929132
"uhmk1",1.29313289477309
"rbm34",1.00632324581703
"utp20",1.21362046878445
"LOC107391157",1.50381393597914
"gnpat",1.32070059656181
"LOC107382522",-1.26517269582265
"agpat3",0.729450141277794
"LOC107387734",1.24042729038435
"dus2",1.55239161271948
"upp1",-4.12648131896645
"kdm5a",0.620543718303805
"ncoa6",0.806252137661451
"LOC107381236",-1.63099770753693
"LOC107386015",1.47194892085259
"ube2w",-0.78241577648029
"cdc37l1",-0.785431120801927
"LOC107373799",1.32780581229751
"polr3b",1.28453544624503
"LOC107386876",-2.72372087208768
"LOC107392804",1.38777236966496
"abhd10",1.30852938399871
"parp1",1.35572073172347
"LOC107375289",0.777898020502401
"LOC107386324",1.1466628651259
"vps4b",-0.802149072400245
"LOC107386050",1.99204149588713
"cbx5",1.27594739231143
"LOC107376349",0.713155241385497
"ero1a",0.92839229681029
"pdcd2",1.23055442156801
"LOC107393738",-1.21260109308204
"LOC107387116",1.3096119999502
"fundc1",-0.790201642061502
"kmt2d",1.05866613062917
"LOC107396396",-1.44708397459791
"LOC107388399",2.14773020908426
"ube2c",-2.06625201729056
"LOC107379290",1.53285329203462
"LOC107388051",-1.74328356279344
"LOC107392162",-0.716873957850577
"LOC107378640",1.43831220397886
"LOC107379220",-1.11296424178873
"med10",-0.665491107259278
"rpa3",-1.53774272320176
"hcfc1",0.716105648322692
"LOC107388016",-2.36079746831538
"cpt2",1.0524798631796
"LOC107374524",1.02680078293052
"n4bp1",-1.06368954236513
"ddx31",1.02776397206618
"LOC107395828",0.611976510658726
"LOC107377228",-3.22376078047547
"gata4",-0.896659217002215
"zfand2a",-1.08567980695697
"lyz",-3.96074869110998
"gpr63",1.22362674208937
"jun",-0.879260038428055
"polg",0.950835977295818
"fam98a",0.729702953380884
"LOC107374623",0.939910354193427
"LOC107372564",0.846361611197949
"LOC107376417",0.685424673974295
"mapk7",1.33349782285441
"LOC107388076",1.78971985002017
"pex26",1.62331704936291
"csgr08h4orf27",1.51243839871926
"LOC107386018",-1.83634710466725
"LOC107386538",1.00600976251504
"tfe3",-0.822728286007035
"LOC107388818",1.40805033594183
"pde7b",3.94230109426286
"lrrc28",-0.944297013590475
"LOC107395346",1.51282772356315
"LOC107377304",-1.89133348098288
"csgr12h19orf44",0.642453131577456
"mga",0.741453100654096
"LOC107382741",-1.48108582943991
"stard7",0.819945012128895
"LOC107375623",1.35500446333357
"fat1",0.963105004092651
"acads",0.719816948071162
"LOC107390216",-0.682964173774173
"tti2",1.08032223042555
"LOC107390306",-2.99978891746577
"fam160a2",0.725570809445194
"rsg1",1.29869446361624
"midn",-1.46247382728516
"tspan4",-1.71051340935324
"LOC107381118",-1.12098312319408
"ankrd13c",-1.14495811828694
"plscr3",-0.906893565091218
"gmeb2",0.720074476793559
"LOC107393177",0.846847809576495
"brcc3",0.798286844851764
"LOC107378046",1.02352871688449
"rdh13",1.28782095309429
"bmp7",1.74146038685994
"nvl",0.777457587579718
"LOC107382424",0.91667455887473
"LOC107388237",0.671928909467985
"ddit3",-0.900927659888098
"rfx3",0.821804618072274
"cda",-0.660236956980032
"fmr1",0.701991467834887
"dhx36",0.701955170816228
"ciz1",0.981644496101203
"acox1",0.644109295882929
"LOC107378919",-4.65044895612969
"prox1",0.753751133619666
"LOC107373317",1.39484776953963
"abcd2",0.792887023363894
"gemin5",0.785950889501908
"LOC107376148",0.684458577822765
"LOC107396219",1.29084303037239
"cckar",1.33982885229609
"fam13b",0.935194635780103
"mbd5",0.759414324011805
"dhx35",0.978322728506754
"rad54l2",0.560246758651467
"LOC107388228",1.16938606313636
"LOC107375950",-0.956636382515727
"LOC107379473",1.89101528041357
"LOC107384334",-1.31702252087297
"fbxo48",-1.22785850569078
"slc4a2",0.900371616131699
"tcta",-0.828242394606942
"LOC107392574",-0.588436165838549
"trib2",1.48663272742797
"LOC107376892",1.06299816039778
"LOC107388400",-3.99271001436162
"kif3c",0.864429195129178
"LOC107392119",0.995430594298009
"apex1",1.54727064943747
"rreb1",0.725246128541013
"LOC107382703",-0.602301990414473
"LOC107386929",-1.8558777698995
"LOC107391124",-0.832327692133732
"spen",0.905419432291571
"ppcs",0.728475160216459
"camsap1",0.948573542096535
"ube2s",-0.866413422180544
"slc25a36",0.948630308883166
"gatad1",0.801952943120066
"LOC107396320",-1.35207283599476
"LOC107384692",1.03489635036359
"nudc",1.03044450442067
"LOC107385501",1.11829402993866
"LOC107377433",1.5353020113811
"snu13",0.876384475911299
"LOC107389477",-1.96078741689023
"acvr1b",-0.664902659109589
"LOC107394783",-0.48675502148166
"prim1",-1.10165208854198
"kiaa0391",1.34650060787619
"LOC107372548",-0.971227072544167
"LOC107373426",0.526735880061797
"gpr157",-1.89840074944207
"LOC107394636",0.599569689673134
"nsun6",0.986810337879903
"csgr12h10orf2",1.59146263116571
"LOC107378674",-2.11427020469592
"LOC107392059",-0.98183147405202
"LOC107379827",0.766431826564335
"fastkd1",1.33076702701684
"gabpb2",0.588791698618723
"lnpep",-0.756310349774612
"LOC107379324",1.23967221401082
"polrmt",0.649761622075761
