"Gene","mlog10QvalxFC"
"csgr19h9orf91",-8.41768376503845
"pkd1l1",-4.36269431675118
"LOC107383164",12.9310185157004
"LOC107377420",2.38812668117991
"LOC107372547",-2.41346371897464
"LOC107375289",-1.66588264389033
"LOC107384559",-3.87241707138311
"tmem200c",-4.75896942579821
"nme3",2.11699825983069
"LOC107372548",-2.71949522835693
"LOC107381497",-1.75253221176931
"tlr5",-2.16548073475844
"LOC107381613",1.36846287398313
"acox1",-1.11786630946751
"LOC107387920",-3.67814071071193
"LOC107388628",-2.76656635863593
"LOC107387243",-3.74030138758183
"LOC107386892",-1.12438464293513
"LOC107383351",-1.48107951719878
"LOC107386809",-2.76376929198035
"LOC107391898",-1.05689214893315
"armc5",-1.19426171328258
"anxa5",-2.35443049972844
"LOC107391149",-1.79118811811188
"LOC107382995",-1.5569964690207
"LOC107384262",-2.64957711525738
"ppic",1.18648831934051
"LOC107372680",-4.38896705315083
"LOC107385220",0.957097103188387
"aco1",-0.957481609920057
"LOC107379990",4.09965963345238
"LOC107394361",1.43616379816087
"anxa1",1.15296511697163
"LOC107389477",2.69169017029975
"ing4",0.836840124174082
"spata4",-2.59177992501103
"LOC107374031",1.4592881858772
"LOC107374772",-0.704539586604888
"LOC107378319",0.807026859907821
"ca6",2.60853247819154
"LOC107379927",0.860562540876336
"gpx8",1.38195292860407
"gldc",-1.42070125178229
"wdr70",-1.68855734316289
"rmdn1",-0.673968945500447
"LOC107387929",2.23984705631359
"LOC107377767",1.43142610395171
"LOC107383140",4.43903627684316
"LOC107390378",-0.730242306374374
"LOC107395227",-0.920718195035981
"naa10",0.650420314109354
"LOC107386897",0.997367078340215
"nploc4",-0.555724250176502
"rreb1",-0.79369259672763
"LOC107383926",-0.60949852000494
"lad1",0.902337302019796
"LOC107377961",-1.7701874561768
"bmp2k",-1.0379170100042
"hibadh",-1.35522193056744
"ptch2",-1.14069339593436
"rab11a",-0.540726526759221
"LOC107388463",-1.48591076008617
"LOC107388852",1.64228687386201
"adgrv1",-1.39980993757717
"LOC107383605",0.605722562202067
"LOC107374474",-0.61798307836346
"trim33",-0.905982072068791
"mapk15",-1.7728994683207
"LOC107386410",2.7653802891534
"ranbp9",-0.748342136860413
"LOC107376861",-0.947271177427696
"LOC107377228",2.82163662306461
"LOC107388684",0.916758566846301
"LOC107391722",-2.62003097822556
"nrbp2",-0.89178579648038
"txnip",1.41647356771113
"renbp",0.946951192911233
"LOC107384261",-1.86816102789564
"atoh8",-0.849699024408051
"cad",-0.948484136895293
"plk2",0.823763861656509
"LOC107380964",-5.56661086367973
"gcg",-5.43257590416813
"dennd5a",-0.526031188747613
