"Gene","mlog10QvalxFC"
"LOC107376919",2.39269813771863
"fbxo48",2.00601000475153
"id1",1.44670389251708
"macc1",1.20498674813329
"jun",1.23251198081488
"LOC107385615",4.76218232572618
"klhl24",1.71893416055924
"LOC107375074",-1.19920853997916
"LOC107391199",-1.96377747285564
"LOC107377767",1.70205023359671
"LOC107380865",2.46741126296793
"csgr18h8orf4",1.32162981993181
"midn",1.95842732861816
"angptl3",1.08464516884441
"acvr1b",0.97594901816076
"mapk6",2.27250785873254
"LOC107377930",1.37229575785564
"LOC107396723",1.55215293150342
"naa40",-0.659555593963023
"csnk1e",1.33100887443402
"cbx5",-1.33716483840167
"LOC107388016",2.47126529569208
"LOC107387734",-1.19733061738088
"LOC107394782",2.13604780760438
"LOC107388076",-2.10425426199111
"LOC107391124",1.02832555008491
"chd1l",-1.32885559272887
"ube2c",2.03293578518
"csgr08h4orf27",-1.73094883572793
"tnfaip3",0.902455507162078
"LOC107380278",-1.1836244363614
"nup133",-0.90809510740812
"ncoa6",-0.761946169715863
"LOC107391434",1.82924090346507
"gata4",0.929681494912888
"LOC107386324",-1.09761456651222
"n4bp1",1.07377982723404
"LOC107384947",1.97176692089555
"cdc37l1",0.70805334419134
"sesn1",2.214596877368
"LOC107388399",-2.16559804120663
"LOC107396396",1.35755230731572
"lrrc28",0.970587295255485
"LOC107386018",1.84800458031063
"rfc1",-1.32810923049976
"kif3c",-1.00762864598331
"LOC107392958",-1.45155152184183
"LOC107382522",1.05037829917538
"LOC107373154",-1.01428721374764
"LOC107384334",1.39720646144213
"LOC107393048",4.08148998534171
"gmnn",0.960550659231367
"LOC107378120",-0.902723960155781
"LOC107379339",0.877596993436526
"LOC107377027",1.56525554588496
"kdsr",-0.615009348024336
"LOC107378306",1.14602996744254
"gatad1",-0.908873357239842
"upp2",1.11030735295367
"cldn2",-0.599789558027631
"bcl6",1.2764510956421
"LOC107385667",1.88622244502154
"LOC107393702",-0.872187459439939
"LOC107382492",-0.855944675674229
"tcta",0.826297993543208
"LOC107378919",4.34624561856288
"rnf19b",1.24693487816263
"myo1e",1.34329063970818
"pamr1",-1.26522001422664
"LOC107378641",-0.955417464343621
"LOC107388228",-1.177650168861
"slc25a32",-1.049019403061
"ddit3",0.857413938494053
"LOC107379353",1.3006005976752
"LOC107383193",1.35067708555719
"LOC107376359",-0.832119447232459
"znf292",-1.35376730868997
"ciz1",-0.957318223292114
"LOC107393738",0.96206402326846
"LOC107388400",3.83565681242459
"dusp1",2.35647320226713
"znf830",-1.19020912199337
"LOC107395048",1.51401527661646
"pomk",-0.942139368493715
"LOC107380261",2.23550390226691
"tp53inp1",1.53479320787919
"tfe3",0.731726953727906
"LOC107387116",-1.07749675383209
"fastkd1",-1.46671557620594
"ehmt2",-1.09112144021879
"gnpat",-1.01236058132164
"cmtr2",-1.23177863871858
"rsg1",-1.24097733431653
"LOC107396320",1.34326334757525
"LOC107385062",-0.948072995345189
"LOC107373147",-0.789972006836692
"LOC107374615",-1.13957296655055
"sertad2",0.889584850630125
"slc25a36",-0.975314423554032
"ddit4",2.39034161125706
"LOC107386886",1.20630953475025
"LOC107376532",-2.1599941157702
"LOC107377875",1.30203105419002
"lnpep",0.772961859046119
"c2cd5",1.32014089586602
"lrp12",1.07341570445605
"upp1",2.58886741815349
"adm2",2.55362494640653
"kcnk5",1.56273070977839
"LOC107395726",1.1887066051417
"fundc1",0.608695873713219
"gdf6",-0.874134054246972
"gpr157",1.85194092996854
"tk1",1.75897770772389
"rnf139",1.02379827284292
"fosl2",2.75713614139701
"LOC107394783",0.486029139472847
"LOC107380415",1.49140909763996
"thg1l",-1.16780122036123
"egr2",2.76175013565339
"LOC107394632",0.545968169757771
"LOC107392162",0.569656492780065
"LOC107394942",-1.3153411720572
"bmf",1.24699625760734
"ero1a",-0.719231897196712
"LOC107379220",0.903859484948652
"LOC107378633",0.65738468445447
"LOC107388748",0.938715835842283
"trim32",-0.912740949585701
"LOC107377669",-1.37337354736405
"aff4",0.876086479446234
"polr3b",-0.972993765200475
"tle3",2.87697607572114
"fam160a2",-0.644463860593087
"LOC107395562",-1.13767910537164
"LOC107385664",1.00940527680997
"LOC107377420",0.778051096451746
"trib2",-1.4548932834684
"gcg",-6.01371058532941
"LOC107375093",1.32161338151786
"pcyox1",-0.704877919357502
"sstr2",-0.721313087547793
"cflar",0.719976917438515
"LOC107384867",-0.721135128516696
"LOC107381236",1.13251181648721
"rgl1",0.715232646587689
"tmem175",-0.748944075817513
"LOC107392732",-0.848177363164747
"LOC107380973",-0.930764842012903
"rbm34",-0.681349233757537
"LOC107390825",1.73196463438541
"prim1",1.00483302877743
"shq1",-0.94642975896444
"zzz3",-0.659170341087939
"ppcs",-0.664128994368088
"LOC107373799",-0.941008035388214
"LOC107378797",-1.86799066875256
"mfsd5",-0.653787546238127
"nmrk2",2.15268836248739
"LOC107397176",0.70163171713415
"LOC107389169",1.52419418889124
"st3gal4",0.430796874118638
"cebpa",-1.49962048794127
"LOC107397212",-0.687980664483276
"kdm5a",-0.413532375935989
"apex2",-1.58833039896963
"ppp1r8",-1.25963334794576
"dhx35",-0.812792784742342
"utp20",-0.785403501700321
"LOC107378104",-0.813421283758062
"ube2w",0.514381910709572
"grhl1",-1.28696364541292
"LOC107394100",-2.90427744887159
"znf451",-1.82502944287981
"LOC107376222",2.00536863452261
"LOC107394856",1.09177894685561
"LOC107396427",1.5590574552332
"leprotl1",0.752955495618473
"LOC107383915",1.28658066738766
"abhd10",-0.897498665384003
"dab2",-0.734098145905685
"LOC107380964",-5.33922223017914
"LOC107386015",-0.991763911711893
"LOC107385240",1.41461028841079
"pym1",-0.869635894848848
"LOC107386045",0.957495015305785
"rhpn2",1.29791314280503
"ifrd1",0.933810304862036
"pcgf2",-1.22833767324805
"LOC107386929",1.51312234935838
"stard7",-0.629528826179833
"LOC107376220",1.6339830291123
"LOC107391013",0.717347806629065
"bcorl1",-0.665291273961107
"LOC107384224",1.28370426499248
"kctd6",-0.825015271983472
"foxn2",0.710600434175461
"lyrm7",-1.54693983639019
"LOC107388120",-1.39918018821575
"otud5",0.928776011297502
"bag2",-0.791946120491815
"tmem110",-1.66984581642554
"LOC107384393",0.683027441630948
"ccz1",-0.655672330143799
"LOC107377776",-0.58796341009395
"LOC107380427",0.723377913496436
"vav3",1.3520268153988
"cpt2",-0.755848298939465
"bcl2l14",1.68549748406098
"LOC107393692",1.55703308942938
"LOC107393667",-0.729481295067664
"LOC107386876",1.41439019603598
"LOC107386538",-0.744496861234766
"nudc",-0.875493350097968
"LOC107377007",-2.08384990600787
"bod1l1",-0.742863321312134
"rdh13",-0.987294350511585
"haus4",1.23492998059181
"LOC107390992",-1.09748520560968
"LOC107392391",1.5928238525501
"plxdc2",-0.867640070473363
"gga3",0.478287400877788
"pptc7",2.44623994790239
"LOC107396554",-0.802131362621083
"LOC107375950",0.723437510910549
"suv39h1",1.33933631999648
"LOC107381118",0.821369146215791
"ddx31",-0.7436976093539
"ankrd13c",0.835821110225406
"LOC107389745",0.586525053495846
"prpf19",-0.649422650960889
"LOC107392021",0.571964154596587
"tat",1.35494283059283
"dhx36",-0.529636865333445
"slc25a43",0.844489769783789
"zbtb21",1.23850638642996
"mettl1",-0.935286979659741
"LOC107388818",-1.02769007330551
"LOC107395202",1.29677789256618
"csgr12h19orf44",-0.4615494760995
"ppp1cc",1.01871232848969
"mipep",-0.569281912193887
"dcaf10",0.849362832840384
"LOC107383436",2.93572946771468
"wdhd1",1.51515539089063
