"Gene","mlog10QvalxFC"
"flnc",1.75196757847464
"rcbtb2",0.76357901215098
"LOC107374876",0.835308814181598
"unc5b",0.698279285375504
"basp1",-0.485213926455832
"LOC107391013",0.443975223210076
"LOC107377894",-0.451791791853738
"LOC107376349",-0.449916214233942
"ints6",0.723532244933881
"ier3ip1",-0.898683935148742
"LOC107384867",-0.666802355284349
"ube2t",-1.15067325080374
"LOC107387252",0.455846916743157
"LOC107385407",1.74411842236978
"LOC107383912",-0.585195897032665
"LOC107394419",0.647693326381963
"med6",0.370322611060615
"LOC107385731",0.826474512509933
"mier3",0.402481601825952
"bpnt1",-0.741549505116569
"pi4kb",0.443633730042528
"insig1",1.0689373916138
"LOC107393048",1.79627569076517
"LOC107388863",2.27277533739015
"mrps31",-0.379105779770002
"inpp5f",0.464848440150693
"csgr06h11orf57",0.415583324373261
"plat",0.914876931645371
"snai2",-0.869077423170909
"ghr",-0.581269271661779
"LOC107384612",-0.45457208976919
"LOC107385685",0.518522676889298
"atn1",-0.927761042868511
"pptc7",1.5912497537512
"fundc1",0.391446791398424
"LOC107394621",-0.873867203716995
"stbd1",-0.593657712732648
"fbxo3",0.464503187141495
"LOC107385351",0.508220099677783
"LOC107377742",0.49117633633548
"LOC107375093",0.564439679963371
"LOC107383782",0.507027567955616
"mtf2",-0.441331746996273
"trpc4ap",0.285714547149177
"LOC107395782",0.378613920021244
"tbc1d19",-0.900863787600263
"pld1",-0.498973039858388
"LOC107381114",-0.481503231238996
"LOC107382158",-1.05753652244294
"lats1",0.414237943870074
"arih1",0.382648587598461
"lrp12",0.607877237115631
"acaa2",-0.380328792591894
"nbr1",0.435435324935648
"efr3b",0.49429386523284
"LOC107395664",0.783953616346744
"LOC107396536",0.630130037674713
"LOC107373606",2.42501180148681
"pdk4",-0.378004730772183
"LOC107372636",-0.700711938133796
"dcun1d2",0.778775009635598
"LOC107396320",0.800137214626803
"atg2a",0.721827358577056
"ptpn2",1.22100378387672
"map4k3",0.304627745244075
"LOC107394284",-0.592927617685612
"tmco3",0.711081599316171
"LOC107387235",0.503222746129365
"dhx8",0.269052185712992
"pigf",0.516896545357506
"LOC107383061",0.407297392645107
"LOC107392438",0.888684398744171
"LOC107387856",0.273648897381638
"LOC107388084",0.540750201362792
"LOC107377027",0.692166203149049
"thtpa",-0.733229900285282
"LOC107385837",0.519260907617085
"LOC107393006",-0.617914437307319
"LOC107383961",1.34389152000263
"nhlrc2",0.34548880804976
"znf598",0.424649267393077
"LOC107392297",0.287476626586601
"sgk1",1.3157734742781
"blzf1",0.426413203436168
"mlx",0.330729178007271
"snx13",0.350210190007626
"LOC107377134",-0.53184966623188
"LOC107373387",0.864911258772758
"supt5h",0.368239457435284
"LOC107373825",0.688060177868099
"mpp5",0.59870169266654
"tox3",-0.953940675017237
"sox6",0.336238970951765
"LOC107372833",-1.21259724990876
"topors",0.293187813658058
"LOC107374219",0.514321362864145
"LOC107372958",0.914362504484148
"hmox2",0.336701853681808
"acvr1b",0.34323765372128
"xxylt1",-0.941330490033971
"hbp1",0.654678138575675
"bcl2l14",1.13912380649267
"usp47",0.415673575698152
"LOC107385127",0.521199496507489
"LOC107390309",-3.76359358997174
"LOC107380297",1.07061916138253
"kmt2e",0.288974306323391
"LOC107380126",1.17388230467208
"LOC107372394",0.810815598246974
