"Gene","mlog10QvalxFC"
"flnc",-4.98068153939836
"unc5b",-4.08619871586026
"LOC107376320",1.77493968643148
"LOC107394621",1.57901601901489
"LOC107383912",0.905705696457488
"aprt",0.733119212405966
"basp1",0.590490157593562
"LOC107376349",0.573420291686736
"LOC107395664",-1.23535496352013
"csgr16h14orf159",-1.0053317378789
"ube2ql1",0.571493078662064
"LOC107377742",-0.727990556992467
"LOC107374161",-0.64057464301318
"LOC107377134",0.830266423357101
"tbc1d19",1.30641119580295
"LOC107385731",-1.08721831999323
"LOC107374808",-0.642491499840856
"supt5h",-0.550570452764074
"LOC107393071",-0.917847404743185
"LOC107386405",-1.40108469304375
"med6",-0.463666807011673
"LOC107384612",0.599652684810776
"ints6",-0.825282692796068
"msmo1",1.07086212673469
"LOC107396143",1.256509592053
"foxp4",1.0758148102987
"LOC107383061",-0.578117652842526
"LOC107372833",1.7775782036149
"bag2",0.677193356520091
"LOC107391030",0.597557651361698
"lpcat4",1.14925656073945
"LOC107372394",-1.20306597289582
"bpnt1",0.887551227134769
"LOC107377216",0.935991625967654
"LOC107373825",-0.958567703716399
"ldah",-0.764859703307064
"plat",-1.1310101189463
"snai2",1.06167803838605
"LOC107373387",-1.24541691619801
"ier3ip1",0.957871214496776
"LOC107374394",-0.733896315748505
"LOC107388863",-2.96596811702107
"ghr",0.702550137783569
"pdk4",0.49295274287696
"LOC107377047",-0.703036010707643
"sdk2",0.953683205854733
"rasef",1.57841911111914
"LOC107381114",0.611296362199595
"tyms",0.816372580181135
"LOC107372837",-0.481386755193808
"brca2",0.739229610022244
"LOC107388877",2.09953224620351
"LOC107395782",-0.473836433908437
"LOC107390484",1.02858099937476
"per3",1.3241526391878
"grin2b",1.65369725593372
"oca2",-1.74184998223074
"LOC107374741",1.10896728267336
"mlx",-0.434724768415692
"LOC107391819",-1.80540005499501
"zcchc10",-0.68694300464949
"LOC107374400",-0.548689042175512
"pld1",0.610387896562184
"ube2t",1.24401751979147
"adcy5",1.09408229859052
"atg13",-0.402967761815825
"anos1",0.769052578494153
"tox3",1.29018738489089
"egfr",-0.913127839033242
"LOC107382796",-1.24372023796701
"glis1",0.887406473027186
"dhx8",-0.340636185587037
"fermt1",-0.71213319186624
"LOC107376715",0.455598550923347
"LOC107395810",0.741273798331591
"arfgap3",-0.439266360909989
"fdft1",1.30771642586131
"LOC107373627",0.77638727851559
"map4k3",-0.378322097681654
"LOC107389956",0.825056293968497
